date,state,county,categoryId,categoryName,visitIndex,visitsAbove65Index,visitsBelow65Index,rank
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1a8941735,General Colleges & Universities,109,151,109,125
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e1931735,Arcades,92,65,92,126
2020-03-07,California,Los Angeles County,4bf58dd8d48988d128951735,Gift Shops,93,58,94,127
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1be941735,Latin American Restaurants,107,88,108,128
2020-03-07,California,Los Angeles County,4f2a25ac4b909258e854f55f,Neighborhoods,107,112,107,129
2020-03-07,California,Los Angeles County,4bf58dd8d48988d181941735,Museums,90,73,90,130
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1a2941735,Community Colleges,103,109,103,130
2020-03-07,California,Los Angeles County,4deefb944765f83613cdba6e,Historic Sites,99,86,99,131
2020-03-07,California,Los Angeles County,4bf58dd8d48988d129951735,Train Stations,83,77,83,132
2020-03-07,California,Los Angeles County,4bf58dd8d48988d12d951735,Boats or Ferries,87,76,88,133
2020-03-07,California,Los Angeles County,4bf58dd8d48988d11f941735,Nightclubs,102,45,102,134
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e0941735,Harbors / Marinas,83,57,83,135
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1d3941735,Vegetarian / Vegan Restaurants,101,65,102,136
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1df941735,Bridges,98,107,98,137
2020-03-07,California,Los Angeles County,4bf58dd8d48988d188941735,Soccer Stadiums,179,114,179,138
2020-03-07,California,Los Angeles County,4bf58dd8d48988d114951735,Bookstores,94,104,94,139
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e5931735,Music Venues,91,90,91,140
2020-03-07,California,Los Angeles County,4bf58dd8d48988d11b951735,Flower Shops,101,89,101,141
2020-03-07,California,Los Angeles County,4bf58dd8d48988d121951735,Paper / Office Supplies Stores,100,84,100,142
2020-03-07,California,Los Angeles County,4bf58dd8d48988d11b941735,Pubs,104,85,104,142
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1fb931735,Motels,96,109,96,142
2020-03-07,California,Los Angeles County,52c71aaf3cf9994f4e043d17,Marijuana Dispensaries,96,98,96,143
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e5941735,Dog Runs,95,81,95,144
2020-03-07,California,Los Angeles County,4bf58dd8d48988d102941735,Yoga Studios,102,80,102,145
2020-03-07,California,Los Angeles County,4bf58dd8d48988d104951735,Boutiques,112,82,112,146
2020-03-07,California,Los Angeles County,5032792091d4c4b30a586d5c,Concert Halls,114,91,115,147
2020-03-07,California,Los Angeles County,4d954af4a243a5684765b473,Veterinarians,94,110,94,148
2020-03-07,California,Los Angeles County,4bf58dd8d48988d108951735,Women's Stores,101,132,101,149
2020-03-07,California,Los Angeles County,4bf58dd8d48988d198941735,College Academic Buildings,112,155,112,150
2020-03-07,California,Los Angeles County,55a59bace4b013909087cb24,Ramen Restaurants,100,95,100,151
2020-03-07,California,Los Angeles County,50aa9e094b90af0d42d5de0d,Cities,98,133,96,152
2020-03-07,California,Los Angeles County,4bf58dd8d48988d174941735,Coworking Spaces,108,189,107,153
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1d4941735,Speakeasies,91,86,91,154
2020-03-07,California,Los Angeles County,4bf58dd8d48988d10f941735,Indian Restaurants,94,83,95,155
2020-03-07,California,Los Angeles County,4eb1bea83b7b6f98df247e06,Factories,97,64,98,156
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1d8941735,Gay Bars,95,79,95,157
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e1941735,Basketball Courts,91,61,91,158
2020-03-07,California,Los Angeles County,4bf58dd8d48988d15f941735,Fields,93,75,94,159
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e4931735,Bowling Alleys,94,126,94,159
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1f3941735,Toy / Game Stores,87,93,87,160
2020-03-07,California,Los Angeles County,4bf58dd8d48988d18f941735,Art Museums,81,90,81,160
2020-03-07,California,Los Angeles County,4bf58dd8d48988d12d941735,Monuments / Landmarks,103,163,103,161
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1f9941735,Food & Drink Shops,98,57,99,162
2020-03-07,California,Los Angeles County,4d4b7105d754a06374d81259,Food,96,86,96,163
2020-03-07,California,Los Angeles County,4bf58dd8d48988d18b941735,Basketball Stadiums,60,73,60,164
2020-03-07,California,Los Angeles County,4eb1bc533b7b2c5b1d4306cb,Airport Lounges,90,126,89,165
2020-03-07,California,Los Angeles County,5bae9231bedf3950379f89d0,State / Provincial Parks,77,89,77,166
2020-03-07,California,Los Angeles County,4bf58dd8d48988d184941735,Stadiums,112,70,112,167
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1fd931735,Metro Stations,78,38,79,168
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1d1941735,Noodle Houses,96,123,95,169
2020-03-07,California,Los Angeles County,52e81612bcbc57f1066b79f4,Buffets,85,84,85,170
2020-03-07,California,Los Angeles County,4d954afda243a5684865b473,Optical Shops,94,96,94,171
2020-03-07,California,Los Angeles County,54541900498ea6ccd0202697,Health & Beauty Services,94,93,94,172
2020-03-07,California,Los Angeles County,4bf58dd8d48988d179941735,Bagel Shops,103,74,104,173
2020-03-07,California,Los Angeles County,4bf58dd8d48988d161941735,Lakes,87,69,88,174
2020-03-07,California,Los Angeles County,5032891291d4c4b30a586d68,Assisted Living,92,58,93,175
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1d5941735,Hotel Bars,75,76,75,176
2020-03-07,California,Los Angeles County,4bf58dd8d48988d117941735,Beer Gardens,101,68,101,177
2020-03-07,California,Los Angeles County,4bf58dd8d48988d12e941735,Police Stations,93,110,92,177
2020-03-07,California,Los Angeles County,4bf58dd8d48988d18c941735,Baseball Stadiums,195,137,196,178
2020-03-07,California,Los Angeles County,4bf58dd8d48988d16f941735,Hot Dog Joints,83,105,82,178
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1f4931735,Racetracks,72,79,72,179
2020-03-07,California,Los Angeles County,4bf58dd8d48988d103941735,Homes (private),93,126,90,180
2020-03-07,California,Los Angeles County,4f4528bc4b90abdf24c9de85,Athletics & Sports,107,103,108,181
2020-03-07,California,Los Angeles County,55077a22498e5e9248869ba2,Cruises,115,119,115,181
2020-03-07,California,Los Angeles County,4bf58dd8d48988d131941735,Spiritual Centers,98,124,97,182
2020-03-07,California,Los Angeles County,50328a8e91d4c4b30a586d6c,Non-Profits,98,118,97,183
2020-03-07,California,Los Angeles County,4bf58dd8d48988d10c941735,French Restaurants,93,86,93,184
2020-03-07,California,Los Angeles County,5032850891d4c4b30a586d62,Credit Unions,92,93,92,184
2020-03-07,California,Los Angeles County,4bf58dd8d48988d10b951735,Video Game Stores,110,109,110,185
2020-03-07,California,Los Angeles County,4bf58dd8d48988d14f941735,Southern / Soul Food Restaurants,113,96,113,186
2020-03-07,California,Los Angeles County,4cce455aebf7b749d5e191f5,Soccer Fields,114,74,114,187
2020-03-07,California,Los Angeles County,54541b70498ea6ccd0204bff,Transportation Services,89,64,89,188
2020-03-07,California,Los Angeles County,4bf58dd8d48988d11a941735,Other Nightlife,102,54,103,189
2020-03-07,California,Los Angeles County,5744ccdfe4b0c0459246b4df,Outlet Malls,91,66,92,190
2020-03-07,California,Los Angeles County,4bf58dd8d48988d115941735,Middle Eastern Restaurants,101,72,101,191
2020-03-07,California,Los Angeles County,4bf58dd8d48988d17e941735,Indie Movie Theaters,100,61,101,191
2020-03-07,California,Los Angeles County,4bf58dd8d48988d11d951735,Butchers,100,79,100,192
2020-03-07,California,Los Angeles County,4bf58dd8d48988d13a941735,Temples,86,97,86,193
2020-03-07,California,Los Angeles County,4bf58dd8d48988d154941735,Cuban Restaurants,108,81,109,194
2020-03-07,California,Los Angeles County,4d4b7105d754a06375d81259,Professional & Other Places,108,121,108,194
2020-03-07,California,Los Angeles County,4eb1bd1c3b7b55596b4a748f,Filipino Restaurants,100,123,100,194
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1a3941735,College Residence Halls,88,76,88,195
2020-03-07,California,Los Angeles County,4bf58dd8d48988d117951735,Candy Stores,94,63,95,195
2020-03-07,California,Los Angeles County,4bf58dd8d48988d17c941735,Casinos,95,88,95,196
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1d6941735,Strip Clubs,105,77,106,197
2020-03-07,California,Los Angeles County,4eb1d4d54b900d56c88a45fc,Mountains,95,107,95,198
2020-03-07,California,Los Angeles County,4bf58dd8d48988d180941735,Multiplexes,96,87,96,198
2020-03-07,California,Los Angeles County,4bf58dd8d48988d15b941735,Farms,118,82,119,199
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1ab941735,Student Centers,106,64,107,200
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1dc931735,Tea Rooms,79,45,79,201
2020-03-07,California,Los Angeles County,4bf58dd8d48988d106951735,Men's Stores,116,94,116,202
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1a0941735,College Classrooms,95,115,94,203
2020-03-07,California,Los Angeles County,4bf58dd8d48988d111951735,Jewelry Stores,112,106,112,203
2020-03-07,California,Los Angeles County,56aa371be4b08b9a8d573547,Fountains,108,73,108,204
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1de931735,Tattoo Parlors,96,113,95,205
2020-03-07,California,Los Angeles County,4bf58dd8d48988d129941735,City Halls,93,85,93,205
2020-03-07,California,Los Angeles County,4bf58dd8d48988d119951735,Wine Shops,113,120,112,205
2020-03-07,California,Los Angeles County,4bf58dd8d48988d123951735,Smoke Shops,111,108,111,206
2020-03-07,California,Los Angeles County,5032897c91d4c4b30a586d69,Pet Services,91,119,90,206
2020-03-07,California,Los Angeles County,512e7cae91d4cbb4e5efe0af,Frozen Yogurt Shops,96,85,96,207
2020-03-07,California,Los Angeles County,4bf58dd8d48988d197941735,College Administrative Buildings,110,176,109,207
2020-03-07,California,Los Angeles County,4bf58dd8d48988d12f951735,Resorts,91,78,91,208
2020-03-07,California,Los Angeles County,56aa371ae4b08b9a8d5734ba,Tex-Mex Restaurants,85,81,85,208
2020-03-07,California,Los Angeles County,4bf58dd8d48988d134941735,Dance Studios,87,76,87,209
2020-03-07,California,Los Angeles County,52e81612bcbc57f1066b7a34,Community Centers,100,80,100,209
2020-03-07,California,Los Angeles County,5744ccdfe4b0c0459246b4d9,Observatories,95,67,95,210
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1f2931735,Performing Arts Venues,80,60,80,211
2020-03-07,California,Los Angeles County,5453de49498eade8af355881,Business Services,100,88,100,211
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1c7941735,Snack Places,98,146,97,212
2020-03-07,California,Los Angeles County,4f4531084b9074f6e4fb0101,Recycling Facilities,117,125,117,213
2020-03-07,California,Los Angeles County,4bf58dd8d48988d190941735,History Museums,103,71,104,213
2020-03-07,California,Los Angeles County,4bf58dd8d48988d132951735,Hotel Pools,114,50,116,214
2020-03-07,California,Los Angeles County,4eb1c0253b7b52c0e1adc2e9,Garden Centers,113,87,114,215
2020-03-07,California,Los Angeles County,52f2ab2ebcbc57f1066b8b4c,Intersections,10,1,10,215
2020-03-07,California,Los Angeles County,52e81612bcbc57f1066b79fe,Hawaiian Restaurants,92,66,93,216
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1bd941735,Salad Places,84,46,84,216
2020-03-07,California,Los Angeles County,4d4b7105d754a06378d81259,Shops & Services,100,115,100,217
2020-03-07,California,Los Angeles County,4bf58dd8d48988d12c941735,Fire Stations,94,86,95,218
2020-03-07,California,Los Angeles County,52e81612bcbc57f1066b7a33,Social Clubs,130,160,129,218
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e4941735,Campgrounds,95,62,97,219
2020-03-07,California,Los Angeles County,52e81612bcbc57f1066b7a37,Distribution Centers,89,60,89,220
2020-03-07,California,Los Angeles County,4bf58dd8d48988d100941735,Meeting Rooms,136,79,137,221
2020-03-07,California,Los Angeles County,52f2ab2ebcbc57f1066b8b3c,Massage Studios,101,28,103,221
2020-03-07,California,Los Angeles County,4bf58dd8d48988d120941735,Karaoke Bars,88,110,88,222
2020-03-07,California,Los Angeles County,4f4531b14b9074f6e4fb0103,Medical Labs,96,133,96,222
2020-03-07,California,Los Angeles County,4bf58dd8d48988d116951735,Antique Shops,112,111,112,222
2020-03-07,California,Los Angeles County,503287a291d4c4b30a586d65,Financial or Legal Services,112,116,112,223
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1f5931735,Dim Sum Restaurants,86,53,87,224
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1f9931735,Roads,105,163,104,225
2020-03-07,California,Los Angeles County,52f2ab2ebcbc57f1066b8b26,Fabric Shops,85,86,85,225
2020-03-07,California,Los Angeles County,55a59bace4b013909087cb0c,Donburi Restaurants,100,61,100,225
2020-03-07,California,Los Angeles County,4e39a956bd410d7aed40cbc3,Tennis Courts,116,145,114,226
2020-03-07,California,Los Angeles County,4bf58dd8d48988d115951735,Bike Shops,97,90,97,226
2020-03-07,California,Los Angeles County,4bf58dd8d48988d10e941735,Greek Restaurants,117,105,117,227
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1e9931735,Rock Clubs,80,72,80,227
2020-03-07,California,Los Angeles County,5bae9231bedf3950379f89d4,Poke Places,95,139,94,227
2020-03-07,California,Los Angeles County,4bf58dd8d48988d189941735,Football Stadiums,120,92,121,228
2020-03-07,California,Los Angeles County,56aa371ce4b08b9a8d57356c,Beer Bars,106,150,105,229
2020-03-07,California,Los Angeles County,52f2ab2ebcbc57f1066b8b33,Laundromats,105,174,103,230
2020-03-07,California,Los Angeles County,4bf58dd8d48988d194941735,Emergency Rooms,91,94,91,231
2020-03-07,California,Los Angeles County,4bf58dd8d48988d119941735,Hookah Bars,99,61,100,232
2020-03-07,California,Los Angeles County,58daa1558bbb0b01f18ec1f1,Insurance Offices,99,90,99,233
2020-03-07,California,Los Angeles County,4bf58dd8d48988d106941735,Tracks,89,80,89,233
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1f5941735,Gourmet Shops,94,125,93,234
2020-03-07,California,Los Angeles County,56aa371be4b08b9a8d573526,Urgent Care Centers,103,57,104,234
2020-03-07,California,Los Angeles County,4bf58dd8d48988d168941735,Skating Rinks,100,202,99,235
2020-03-07,California,Los Angeles County,4fceea171983d5d06c3e9823,Aquariums,92,89,92,235
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1fe941735,Music Stores,96,65,96,235
2020-03-07,California,Los Angeles County,52e81612bcbc57f1066b7a3a,Chiropractors,101,123,101,235
2020-03-07,California,Los Angeles County,4bf58dd8d48988d102951735,Accessories Stores,89,218,87,236
2020-03-07,California,Los Angeles County,4eb1bdde3b7b55596b4a7490,Photography Labs,113,143,113,236
2020-03-07,California,Los Angeles County,4bf58dd8d48988d17b941735,Zoos,87,61,88,237
2020-03-07,California,Los Angeles County,4bf58dd8d48988d101941735,Martial Arts Dojos,91,113,90,238
2020-03-07,California,Los Angeles County,4bf58dd8d48988d1ad941735,Trade Schools,93,68,93,238
2020-03-07,California,Los Angeles County,4bf58dd8d48988d128941735,Cafeterias,107,64,108,239
2020-03-07,California,Los Angeles County,4bf58dd8d48988d125941735,Tech Startups,95,63,96,240
2020-03-08,California,Los Angeles County,4bf58dd8d48988d118951735,Grocery Stores,98,100,98,1
2020-03-08,California,Los Angeles County,4bf58dd8d48988d16e941735,Fast Food Restaurants,98,96,98,2
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1fd941735,Shopping Malls,99,98,99,3
2020-03-08,California,Los Angeles County,4bf58dd8d48988d113951735,Gas Stations,95,91,95,4
2020-03-08,California,Los Angeles County,4bf58dd8d48988d163941735,Parks,102,105,102,5
2020-03-08,California,Los Angeles County,4bf58dd8d48988d132941735,Churches,91,89,91,6
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1e0931735,Coffee Shops,100,92,100,7
2020-03-08,California,Los Angeles County,52f2ab2ebcbc57f1066b8b42,Big Box Stores,100,94,100,8
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1c1941735,Mexican Restaurants,103,91,103,9
2020-03-08,California,Los Angeles County,52f2ab2ebcbc57f1066b8b46,Supermarkets,97,101,97,10
2020-03-08,California,Los Angeles County,4d954b0ea243a5684a65b473,Convenience Stores,96,86,96,11
2020-03-08,California,Los Angeles County,4bf58dd8d48988d10f951735,Pharmacies,99,80,100,12
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1fa931735,Hotels,93,92,93,13
2020-03-08,California,Los Angeles County,4bf58dd8d48988d14e941735,American Restaurants,108,101,108,14
2020-03-08,California,Los Angeles County,4d954b06a243a5684965b473,Residential Buildings (Apartments / Condos),92,77,92,15
2020-03-08,California,Los Angeles County,4bf58dd8d48988d112951735,Hardware Stores,109,132,109,16
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1ed931735,Airports,89,81,89,17
2020-03-08,California,Los Angeles County,52e816a6bcbc57f1066b7a54,Warehouse Stores,96,96,96,18
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1eb931735,Airport Terminals,90,90,90,19
2020-03-08,California,Los Angeles County,4bf58dd8d48988d124951735,Automotive Shops,102,85,103,20
2020-03-08,California,Los Angeles County,52dea92d3cf9994f4e043dbb,Discount Stores,103,106,103,21
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1ca941735,Pizza Places,101,106,101,22
2020-03-08,California,Los Angeles County,5744ccdfe4b0c0459246b4dc,Shopping Plazas,106,102,106,23
2020-03-08,California,Los Angeles County,4bf58dd8d48988d175941735,Gyms or Fitness Centers,95,106,95,24
2020-03-08,California,Los Angeles County,4bf58dd8d48988d1f6941735,Department Stores,102,94,102,25
2020-03-08,California,Los Angeles County,4bf58dd8d48988d16c941735,Burger Joints,97,86,98,26
2020-03-08,California,Los Angeles County,4bf58dd8d48988d130941735,Buildings,91,85,91,27
2020-03-08,California,Los Angeles County,4f4533804b9074f6e4fb0105,Elementary Schools,97,90,97,28
2020-03-08,California,Los Angeles County,4bf58dd8d48988d103951735,Clothing Stores,102,90,102,29
2020-03-08,California,Los Angeles County,4bf58dd8d48988d145941735,Chinese Restaurants,93,92,93,30
2020-03-08,California,Los Angeles County,4bf58dd8d48988d16a941735,Bakeries,98,89,98,31
2020-03-08,California,Los Angeles County,4bf58dd8d48988d124941735,Offices,100,80,101,32
2020-03-08,California,Los Angeles County,4bf58dd8d48988d143941735,Breakfast Spots,103,104,103,33
2020-03-08,California,Los Angeles County,4bf58dd8d48988d159941735,Trails,99,94,99,34
